utc,gsthour,freq,stokesid,ifid,chid,ch,u1,v1,w1,uvdist1,u2,v2,w2,uvdist2,u3,v3,w3,uvdist3,u4,v4,w4,uvdist4,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st4,st1name,st2name,st3name,st4name,amp,sigma,logamp,logsigma
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-34214601.28733738,350142848.1869203,-209174182.6272608,351810535.7684732,-327285104.26082206,71971962.18176048,-403743040.2443688,335105211.554983,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,230988386.28356066,466671964.5085502,346144024.5288918,1,2,3,10,BR,FD,HN,SC,1.0857973056354224,0.21914639393695018,0.08231456103045469,0.2018299297719187
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,-327285104.26082206,71971962.18176048,-403743040.2443688,335105211.554983,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,-361500582.75511134,422113890.3671971,-612916741.8799125,555754269.2352576,-387808577.82855916,-150946445.40069675,-159054236.06303248,416149399.15433633,335105211.554983,555754269.2352576,443420211.11328185,1,3,10,2,BR,HN,SC,FD,0.5942092429131169,0.10031620027200956,-0.5205237608522667,0.16882302230350427
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-66222402.8744725,-48952251.51856356,-44459914.12299909,82351257.2533392,108233129.67538367,201723375.1966514,-151565832.99745223,228925163.44879478,-18512456.878146958,-70147751.86180079,48662828.05701671,72549418.68085524,72549418.68085524,230988386.28356066,153703556.41663748,1,2,4,5,BR,FD,KP,LA,0.32514707013631033,0.05008109067664649,-1.123477675513939,0.15402596325303236
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-231935666.35877764,-119834014.31346814,-143236625.4011147,261063870.18461728,108233129.67538367,201723375.1966514,-151565832.99745223,228925163.44879478,-184225782.35019776,-141029758.65901142,-50113659.19703127,232009766.4107299,228925163.44879478,261063870.18461728,238246796.58192563,1,2,4,7,BR,FD,KP,NL,0.6502612622153059,0.09925965040851731,-0.4303810549797472,0.1526457997364938
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-4940627.760299341,-72405455.95841289,97175310.95132509,72573823.48485924,108233129.67538367,201723375.1966514,-151565832.99745223,228925163.44879478,42770106.76627508,-93601416.30158958,190297961.1131794,102910189.80869702,72573823.48485924,230988386.28356066,158849390.75647792,1,2,4,8,BR,FD,KP,OV,0.4747764564044589,0.07314716016862104,-0.7449112038188245,0.1540665279036234
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-41410809.64853308,-30234873.698697448,-30810562.833037212,51273801.72488897,108233129.67538367,201723375.1966514,-151565832.99745223,228925163.44879478,6299194.348598983,-51430596.04228378,62312133.34642063,51814921.197527625,51273801.72488897,230988386.28356066,140750568.163693,1,2,4,9,BR,FD,KP,PT,0.42905423216546,0.06564832760229362,-0.8461719527397586,0.15300706223304902
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-469733317.42093915,220390739.0938826,-461351162.78738064,518865558.09152395,108233129.67538367,201723375.1966514,-151565832.99745223,228925163.44879478,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,228925163.44879478,518865558.09152395,361362768.0831074,1,2,4,10,BR,FD,KP,SC,0.5178566251670648,0.07983314652340404,-0.658056860426567,0.15416071291479408
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-165713259.4756368,-70881878.79762979,-98776731.29004906,180236303.52379516,42010798.768465355,152770767.6841196,-196025687.0686611,158441833.71811795,-184225782.35019776,-141029758.65901142,-50113659.19703127,232009766.4107299,158441833.71811795,232009766.4107299,200419072.48405093,1,2,5,7,BR,FD,LA,NL,0.3529673815759865,0.06174986211667449,-1.0413796297857643,0.17494495338624091
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,61281997.617303245,-23453368.44010419,141634989.06866607,65616642.12038312,42010798.768465355,152770767.6841196,-196025687.0686611,158441833.71811795,42770106.76627508,-93601416.30158958,190297961.1131794,102910189.80869702,65616642.12038312,230988386.28356066,139489262.98268968,1,2,5,8,BR,FD,LA,OV,0.5044484042723405,0.08786912344460011,-0.6842897154346838,0.174188524932198
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,24811641.223957013,18717389.819637258,13649340.290981108,31079868.434191022,42010798.768465355,152770767.6841196,-196025687.0686611,158441833.71811795,6299194.348598983,-51430596.04228378,62312133.34642063,51814921.197527625,31079868.434191022,230988386.28356066,118081252.40834932,1,2,5,9,BR,FD,LA,PT,0.5075292443544904,0.08816060226471102,-0.6782009453825898,0.17370546277946905
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-403510637.6379801,269343138.6522106,-416891342.037463,485145917.2517411,42010798.768465355,152770767.6841196,-196025687.0686611,158441833.71811795,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,158441833.71811795,485145917.2517411,335312025.4404925,1,2,5,10,BR,FD,LA,SC,0.6708852955189715,0.11677547017208678,-0.3991571021986189,0.17406175236223304
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,226995725.1340658,47428526.3581046,240410736.3488429,231897659.19828033,-123702272.8360502,81888632.88276324,-294802106.2529252,148350936.97113132,42770106.76627508,-93601416.30158958,190297961.1131794,102910189.80869702,102910189.80869702,231897659.19828033,178536793.06541732,1,2,7,8,BR,FD,NL,OV,0.03632434310317283,0.004938284587023149,-3.315267153566172,0.13594972861578883
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,190524824.7125973,89599230.61301935,112426096.58129707,210541518.3715814,-123702272.8360502,81888632.88276324,-294802106.2529252,148350936.97113132,6299194.348598983,-51430596.04228378,62312133.34642063,51814921.197527625,51814921.197527625,230988386.28356066,160423940.70595026,1,2,7,9,BR,FD,NL,PT,0.041564206712762945,0.005546745243312263,-3.1805158976434327,0.13345004468975094
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-237796992.28774244,340224417.5768201,-318115245.9761722,415090428.52923393,-123702272.8360502,81888632.88276324,-294802106.2529252,148350936.97113132,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,148350936.97113132,466671964.5085502,315275429.07311904,1,2,7,10,BR,FD,NL,SC,0.2225754215302038,0.0295635465201529,-1.502489261644812,0.13282484794099816
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-36470308.38810102,42170872.25872326,-127985767.78175363,55753617.46994312,103291596.68573865,129317223.23482424,-54391021.71759192,165505583.5041666,6299194.348598983,-51430596.04228378,62312133.34642063,51814921.197527625,51814921.197527625,230988386.28356066,126015627.11379951,1,2,8,9,BR,FD,OV,PT,0.9634857606923021,0.16801719633379802,-0.03719756996831632,0.17438472179710374
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-464795410.12666154,292796387.05577254,-558523673.8745358,549330954.4780134,103291596.68573865,129317223.23482424,-54391021.71759192,165505583.5041666,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,165505583.5041666,549330954.4780134,353124222.1935727,1,2,8,10,BR,FD,OV,SC,1.096345770283311,0.19069122788871232,0.09198262260640075,0.17393347341453688
2016-12-24 09:39:14.998856,15.877218540458246,43007500000.0,1,0,0,0,60522961.5670381,222918383.5421347,-244688387.1588636,230988386.28356066,-428322539.1473491,250625634.82325685,-430540914.8119747,496259414.3914984,66822432.01111977,171487999.50539473,-182376385.79784718,184047198.8220494,-422023703.59790266,199195170.7742413,-368228113.4848959,466671964.5085502,184047198.8220494,496259414.3914984,344491741.00141466,1,2,9,10,BR,FD,PT,SC,1.4529370449576633,0.24868732053557607,0.3735870560222666,0.1711618004363172
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,436328252.34185505,129992159.83450723,252646418.84655243,455280468.95308125,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,47798819.4471018,-21235001.09325318,93295855.36369802,52303464.626801744,52303464.626801744,455280468.95308125,268682636.2861424,1,2,3,4,BR,FD,HN,KP,0.2125835158336166,0.03285824596382434,-1.548420352140494,0.15456629285189546
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,47798819.4471018,-21235001.09325318,93295855.36369802,52303464.626801744,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,52303464.626801744,416923495.57780546,258576627.7624538,1,3,4,2,BR,HN,KP,FD,2.9147757452581042,0.4610995929529353,1.0697928855422696,0.15819384860158592
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,369982645.6875919,80948846.1934327,208103912.36411777,378734569.07184774,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-18546892.65214572,-70278236.54816814,48753347.762755506,72684370.80535604,72684370.80535604,378734569.07184774,254641387.86047256,1,2,3,5,BR,FD,HN,LA,0.5648966096446764,0.08612752654684093,-0.5711125563600684,0.1524660001075519
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-18546892.65214572,-70278236.54816814,48753347.762755506,72684370.80535604,42088944.763965614,153054942.80275542,-196390322.4221574,158736557.81734365,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,72684370.80535604,416923495.57780546,246018244.64732057,1,3,5,2,BR,HN,LA,FD,1.2899722603403747,0.24598539252003937,0.25462071453026214,0.1906904513247738
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,203961086.58454698,9935111.027124116,109143837.91148946,204202916.90343297,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-184568468.22098812,-141292093.84921595,-50206877.65278346,232441337.21379584,204202916.90343297,335728554.38877714,250947716.42047882,1,2,3,7,BR,FD,HN,NL,1.1218720982954222,0.16984240378866208,0.11499880621354364,0.1513919492665175
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-184568468.22098812,-141292093.84921595,-50206877.65278346,232441337.21379584,-123932376.4651122,82040957.25945617,-295350479.6412931,148626890.5828895,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,148626890.5828895,416923495.57780546,283430069.440817,1,3,7,2,BR,HN,NL,FD,0.41557119327647984,0.05265459830233523,-0.878101335738573,0.12670415840711097
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,431379973.35717225,57451923.358316265,350000069.1354002,435188930.1340333,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,42849665.1814655,-93775528.10311553,190651942.09066132,103101617.23844057,103101617.23844057,435188930.1340333,276359289.7342901,1,2,3,8,BR,FD,HN,OV,0.3917709887177219,0.05959523432836895,-0.9370778223650555,0.15211752795536473
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,42849665.1814655,-93775528.10311553,190651942.09066132,103101617.23844057,103483733.5859272,129557771.46150066,-54492196.66934237,165813447.1716742,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,103101617.23844057,416923495.57780546,255391778.59417433,1,3,8,2,BR,HN,OV,FD,3.2006496569183915,0.5727322730040157,1.1633538069873561,0.17894250680202572
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,394840829.0249047,99701071.03686774,221778570.80490512,407234065.16519785,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,51911304.239922605,407234065.16519785,256572995.24245173,1,2,3,9,BR,FD,HN,PT,0.36699518502780004,0.055746647052799386,-1.002406550828891,0.15190021375505663
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,66946731.13478167,171806991.30822983,-182715631.53088975,184389552.50235546,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,51911304.239922605,416923495.57780546,247238226.67721516,1,3,9,2,BR,HN,PT,FD,4.446444963712321,0.7247897556985171,1.492104892340795,0.16300432404169302
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-34278245.25880717,350794163.1402413,-209563276.03213626,352464952.8552948,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,231418057.17590934,467540040.0107459,346787901.1076818,1,2,3,10,BR,FD,HN,SC,0.9511150642005564,0.14491023948359508,-0.050120230905574284,0.1523582634088515
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,-327893900.59497,72105840.15594035,-404494059.0950239,335728554.38877714,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,-362173024.6924574,422899081.58336586,-614056853.2407308,556788050.3557324,-388529956.3375701,-151227227.02325228,-159350099.3167683,416923495.57780546,335728554.38877714,556788050.3557324,444245035.08326524,1,3,10,2,BR,HN,SC,FD,0.7604000894073125,0.10034895697923188,-0.27391055078855303,0.13196862859057268
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-66345585.85953227,-49043309.59265494,-44542615.817583516,82504442.17644022,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,-18546892.65214572,-70278236.54816814,48753347.762755506,72684370.80535604,72684370.80535604,231418057.17590934,153989466.65353408,1,2,4,5,BR,FD,KP,LA,0.43829137622943953,0.06184066632666902,-0.8248713472484529,0.14109487359453834
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-232367099.32532305,-120056922.43751808,-143503065.67390642,261549485.7078346,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,-184568468.22098812,-141292093.84921595,-50206877.65278346,232441337.21379584,229350996.45643076,261549485.7078346,238689969.13849264,1,2,4,7,BR,FD,KP,NL,0.8541465310976842,0.11922390485476059,-0.15765251783049147,0.1395824961105246
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-4949818.02294711,-72540140.29199825,97356070.69965053,72708821.0057286,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,42849665.1814655,-93775528.10311553,190651942.09066132,103101617.23844057,72708821.0057286,231418057.17590934,159144872.9691273,1,2,4,8,BR,FD,KP,OV,0.6288226985292396,0.0888437888144103,-0.46390594034875327,0.1412859125826851
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-41487839.579867914,-30291114.8170116,-30867874.814125232,51369178.20894387,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,51369178.20894387,231418057.17590934,141012384.02030167,1,2,4,9,BR,FD,KP,PT,0.5792763132863586,0.08120536261968599,-0.5459756902251685,0.14018415867721323
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-470607087.4702021,220800696.87165415,-462209340.8498812,519830721.02002066,108434458.52207391,202098609.05157745,-151847766.76806888,229350996.45643076,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,229350996.45643076,519830721.02002066,362034953.66577667,1,2,4,10,BR,FD,KP,SC,0.6947272401125566,0.09860772984394946,-0.3642359707197348,0.1419373304377319
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-166021509.44966578,-71013729.06336974,-98960469.90548134,180571568.4027559,42088944.763965614,153054942.80275542,-196390322.4221574,158736557.81734365,-184568468.22098812,-141292093.84921595,-50206877.65278346,232441337.21379584,158736557.81734365,232441337.21379584,200791880.15245122,1,2,5,7,BR,FD,LA,NL,0.4672080666256739,0.08307035435309586,-0.7609805817231798,0.17780162691388168
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,61395990.75360236,-23496995.004661728,141898450.07257223,65738698.30522601,42088944.763965614,153054942.80275542,-196390322.4221574,158736557.81734365,42849665.1814655,-93775528.10311553,190651942.09066132,103101617.23844057,65738698.30522601,231418057.17590934,139748732.6342299,1,2,5,8,BR,FD,LA,OV,0.7223982103908914,0.12725200525721989,-0.3251787541929348,0.17615216016209176
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,24857794.366965014,18752206.797735754,13674729.98401787,31137681.361581255,42088944.763965614,153054942.80275542,-196390322.4221574,158736557.81734365,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,31137681.361581255,231418057.17590934,118300900.14868921,1,2,5,9,BR,FD,LA,PT,0.7011852827456061,0.12328926548838891,-0.35498311482388234,0.17582979637847368
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-404261224.1870945,269844154.77944833,-417666818.57906616,486048356.9048281,42088944.763965614,153054942.80275542,-196390322.4221574,158736557.81734365,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,158736557.81734365,486048356.9048281,335935752.9772067,1,2,5,10,BR,FD,LA,SC,0.9580318006040555,0.16877683899225382,-0.04287430677718465,0.1761703931814383
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,227417969.11501622,47516750.08905033,240857934.1377845,232329021.46616066,-123932376.4651122,82040957.25945617,-295350479.6412931,148626890.5828895,42849665.1814655,-93775528.10311553,190651942.09066132,103101617.23844057,103101617.23844057,232329021.46616066,178868896.61585003,1,2,7,8,BR,FD,NL,OV,0.04518051653720165,0.0049029820980169584,-3.0970893351346453,0.1085198327464858
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,190879227.68828776,89765897.78616454,112635224.93627013,210933155.2132887,-123932376.4651122,82040957.25945617,-295350479.6412931,148626890.5828895,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,51911304.239922605,231418057.17590934,160722351.80300257,1,2,7,9,BR,FD,NL,PT,0.05171558112837103,0.005423436916829095,-2.9619961670817725,0.10487046260520143
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-238239328.14504683,340857282.85394955,-318706985.0839579,415862555.1183716,-123932376.4651122,82040957.25945617,-295350479.6412931,148626890.5828895,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,148626890.5828895,467540040.0107459,315861885.72197914,1,2,7,10,BR,FD,NL,SC,0.2765483657224439,0.02874190373168016,-1.2853695520781885,0.10393083920997312
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-36538148.292095624,42249316.013433434,-128223839.31398731,55857327.04147356,103483733.5859272,129557771.46150066,-54492196.66934237,165813447.1716742,6310911.736214816,-51526264.18582579,62428042.680088334,51911304.239922605,51911304.239922605,231418057.17590934,126250033.90724492,1,2,8,9,BR,FD,OV,PT,1.2737637132742743,0.2084640471296207,0.24197607156104367,0.1636599040757371
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-465659994.9737262,293341029.52428293,-559562606.4772205,550352787.3294519,103483733.5859272,129557771.46150066,-54492196.66934237,165813447.1716742,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,165813447.1716742,550352787.3294519,353781082.92194533,1,2,8,10,BR,FD,OV,SC,1.4362079600765798,0.23436730392907623,0.3620062791356069,0.16318479666174637
2016-12-24 09:39:14.998856,15.877218540458246,43087500000.0,1,1,0,1,60635542.78950773,223333043.0941517,-245143541.98006245,231418057.17590934,-429119279.323639,251091833.76032272,-431341781.47906667,497182526.7126358,66946731.13478167,171806991.30822983,-182715631.53088975,184389552.50235546,-422808727.0539936,199565701.81329122,-368913069.5757822,467540040.0107459,184389552.50235546,497182526.7126358,345132544.10041165,1,2,9,10,BR,FD,PT,SC,1.8039725526949157,0.2630015251403485,0.5899912068322902,0.1457902032641551
