utc,gsthour,freq,stokesid,chid,ifid,ch,u12,v12,w12,uvdist12,u23,v23,w23,uvdist23,u31,v31,w31,uvdist31,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st1name,st2name,st3name,amp,phase,sigma
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-333697504.5186533,72065480.44874832,-400752067.1741684,341390477.3046336,436551778.43503493,57731137.16587453,344826785.7608894,440352517.2555016,-102854859.88397783,-129796758.08331333,55926541.6190795,165608938.80069056,165608938.80069056,440352517.2555016,315783977.78694195,1,3,8,BR,HN,OV,12.992692648698707,78.9191204237411,2.531086352849624
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-333697504.5186533,72065480.44874832,-400752067.1741684,341390477.3046336,398260896.8668497,100026773.10098091,216903061.42938578,410630122.2635556,-64563007.06347343,-172092349.87047446,183849792.3585665,183804675.57986635,183804675.57986635,410630122.2635556,311941758.3826852,1,3,9,BR,HN,PT,15.841261256652274,77.67348387134548,2.4075058007998105
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-333697504.5186533,72065480.44874832,-400752067.1741684,341390477.3046336,-37236172.41651049,351299964.0417353,-209404175.06470993,353267883.1594469,370935751.8419213,-423364224.4200836,610155118.4957703,562877072.2931876,341390477.3046336,562877072.2931876,419178477.58575606,1,3,10,BR,HN,SC,24.99868731721901,79.73102130393022,3.2856949108699136
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,106500675.9245035,202447696.06034818,-153483705.60676607,228751969.63637108,-234522923.45053604,-120339759.24960037,-140651962.71813947,263595635.92752776,128022295.6847743,-82107102.02504921,294135218.83281803,152089724.81844926,152089724.81844926,263595635.92752776,214812443.46078268,1,4,7,BR,KP,NL,77.90432836942685,2.324283779021801,8.26146105311984
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,106500675.9245035,202447696.06034818,-153483705.60676607,228751969.63637108,-3646067.1325515425,-72650199.51228675,97557244.251062,72741633.84685652,-102854859.88397783,-129796758.08331333,55926541.6190795,165608938.80069056,72741633.84685652,228751969.63637108,155700847.4279727,1,4,8,BR,KP,OV,52.653281017411146,130.1886770944459,9.393199290721155
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,106500675.9245035,202447696.06034818,-153483705.60676607,228751969.63637108,-41937672.87501292,-30354762.240846016,-30366221.20048409,51770454.86442905,-64563007.06347343,-172092349.87047446,183849792.3585665,183804675.57986635,51770454.86442905,228751969.63637108,154775700.02688882,1,4,9,BR,KP,PT,60.37768306919083,126.57125788692461,7.903329878504418
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,106500675.9245035,202447696.06034818,-153483705.60676607,228751969.63637108,-477435857.8715794,220917026.0187057,-456672311.87461776,526069701.4336793,370935751.8419213,-423364224.4200836,610155118.4957703,562877072.2931876,228751969.63637108,562877072.2931876,439232914.45441264,1,4,10,BR,KP,SC,41.33387634546082,91.97848006637551,4.387804322831043
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-128022295.6847743,82107102.02504921,-294135218.83281803,152089724.81844926,230876706.06093073,47689547.696603246,238209231.05905512,235750602.0375176,-102854859.88397783,-129796758.08331333,55926541.6190795,165608938.80069056,152089724.81844926,235750602.0375176,184483088.55221915,1,7,8,BR,NL,OV,15.56370497963508,84.5591581680721,2.6751211010338736
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-128022295.6847743,82107102.02504921,-294135218.83281803,152089724.81844926,192585310.77551025,89985079.28330287,110285747.53862788,212570967.96157786,-64563007.06347343,-172092349.87047446,183849792.3585665,183804675.57986635,152089724.81844926,212570967.96157786,182821789.45329785,1,7,9,BR,NL,PT,21.698645724174952,104.2440626978147,2.5517417891811705
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-128022295.6847743,82107102.02504921,-294135218.83281803,152089724.81844926,-242912035.42149252,341256560.5189129,-316020959.1929033,418882199.4902754,370935751.8419213,-423364224.4200836,610155118.4957703,562877072.2931876,152089724.81844926,562877072.2931876,377949665.5339708,1,7,10,BR,NL,SC,71.18758344926941,7.548452869863094,6.210932752931553
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,102854859.88397783,129796758.08331333,-55926541.6190795,165608938.80069056,-38291563.85115692,42295680.08206563,-127923347.05794269,57054083.25239895,-64563007.06347343,-172092349.87047446,183849792.3585665,183804675.57986635,57054083.25239895,183804675.57986635,135489232.54431862,1,8,9,BR,OV,PT,61.77762735778699,-5.923274672167302,11.422818616720207
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,102854859.88397783,129796758.08331333,-55926541.6190795,165608938.80069056,-473789351.5052148,293567402.12158734,-554229612.3339627,557367176.2744464,370935751.8419213,-423364224.4200836,610155118.4957703,562877072.2931876,165608938.80069056,562877072.2931876,428617729.12277484,1,8,10,BR,OV,SC,39.33628743681282,-1.6100153158619541,6.613608782748539
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,64563007.06347343,172092349.87047446,-183849792.3585665,183804675.57986635,-435498020.4459173,251271794.28008246,-426305984.3197364,502788265.9858369,370935751.8419213,-423364224.4200836,610155118.4957703,562877072.2931876,183804675.57986635,562877072.2931876,416490004.61963034,1,9,10,BR,PT,SC,46.93578607802909,-1.1995892609863503,5.429910071390883
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-391097922.513433,-151626565.7314536,-154470960.4049669,419461798.5345484,373196968.74753034,81235489.10052617,203535251.565301,381936096.97401845,17900895.572120268,70391004.38996996,-49064800.85984739,72631505.29427795,72631505.29427795,419461798.5345484,291343133.6009483,2,3,5,FD,HN,LA,29.916311495895215,-14.656323196182997,0.8948742217059173
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,49100486.69046701,-21245044.43669539,92798436.605604,53499623.422580175,-67001432.42999641,-49146000.087279625,-43733571.53184047,83093449.03330384,17900895.572120268,70391004.38996996,-49064800.85984739,72631505.29427795,53499623.422580175,83093449.03330384,69741525.91672064,2,4,5,FD,KP,LA,132.99870777996253,-48.321044332774335,4.53494702514166
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-17900895.572120268,-70391004.38996996,49064800.85984739,72631505.29427795,-167521687.67610425,-71193883.57758248,-96918114.2632976,182022209.91051775,185422545.11994988,141584944.155125,47853578.28699896,233297699.62468493,72631505.29427795,233297699.62468493,162650471.6098269,2,5,7,FD,LA,NL,32.924616537272904,129.7388927583333,1.3799452687729166
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-17900895.572120268,-70391004.38996996,49064800.85984739,72631505.29427795,63355411.70052813,-23504317.820223104,141290699.39726576,67574855.88543622,-45454293.382772855,93895577.06087495,-190355552.4304576,104319088.27497438,67574855.88543622,104319088.27497438,81508483.15156285,2,5,8,FD,LA,OV,339.45750904477416,-9.816453887189972,9.155783408016925
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-17900895.572120268,-70391004.38996996,49064800.85984739,72631505.29427795,25063727.447910648,18791241.859841894,13367389.461857205,31325727.512992,-7162781.206501702,51599965.20661195,-62432201.358386375,52094739.11956732,31325727.512992,72631505.29427795,52017323.975612424,2,5,9,FD,LA,PT,409.55185688956567,-11.719858554953333,9.978960951712137
2016-12-24 09:42:14.998856,15.927355435376404,43151500000.0,1,0,2,2,-17900895.572120268,-70391004.38996996,49064800.85984739,72631505.29427795,-410434477.6163338,270063142.49455947,-412938142.34825593,491315134.46079546,428334917.66657823,-199672097.97075117,363874156.2051221,472588349.8357483,72631505.29427795,491315134.46079546,345511663.1969406,2,5,10,FD,LA,SC,78.16272877016951,24.390052969706787,1.8614214138369165
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,-391677978.0628544,-151851450.1550962,-154700063.48286495,420083921.86991817,334192426.8339655,-72172364.12020169,401346441.23530525,341896809.42628634,231281869.57708395,420083921.86991817,331087533.6244295,1,2,3,BR,FD,HN,13.043464434069895,15.10268276253042,1.9125951748740435
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,49173309.90978012,-21276553.951867484,92936070.29024436,53578971.20652848,-106658632.03864016,-202747955.6700457,153711344.4410785,229091242.3396775,53578971.20652848,231281869.57708395,171317361.04109666,1,2,4,BR,FD,KP,63.24371313165616,-28.995636062813503,8.882824492406437
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,-17927445.224313486,-70495404.56796975,49137571.15184257,72739228.46354978,-39557681.966748275,-153528610.67406785,197509718.98165047,158542879.05198362,72739228.46354978,231281869.57708395,154187992.3642058,1,2,5,BR,FD,LA,31.407824458166584,115.55335338393344,6.75754221213518
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,-185697553.93511683,-141794935.38198683,-47924552.15836769,233643714.31191432,128212171.51583059,-82228878.8932833,294571464.47909456,152315296.1749115,152315296.1749115,233643714.31191432,205746960.02130327,1,2,7,BR,FD,NL,42.82428761056791,-28.995122968508703,5.159102465913598
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,45521708.7629218,-94034837.96563832,190637877.6185866,104473808.77483182,-103007408.71849284,-129989265.70222189,56009488.878470734,165854561.1332455,104473808.77483182,231281869.57708395,167203413.16172042,1,2,8,BR,FD,OV,41.33934666912619,129.68513457369323,6.8832563705604874
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,7173404.66101003,-51676495.518958524,62524797.46482385,52172003.254154816,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,52172003.254154816,231281869.57708395,155843719.22952786,1,2,9,BR,FD,PT,41.875705126076475,111.89803423073012,6.043542498403915
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,57485318.11111714,224023975.04895526,-246647261.9974378,231281869.57708395,-428970201.13831526,199968240.96161193,-364413834.91842586,473289267.6344224,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,231281869.57708395,563711901.5025259,422761012.9046774,1,2,10,BR,FD,SC,26.36289225451424,81.6241118374551,3.411397237858414
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,440851291.9948138,130574892.18407358,247636093.57733688,459782192.0457327,-106658632.03864016,-202747955.6700457,153711344.4410785,229091242.3396775,229091242.3396775,459782192.0457327,343590081.2705655,1,3,4,BR,HN,KP,15.64332332220152,-19.219729198328483,1.987024954465165
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,373750474.5584487,81355973.23902503,203837124.17923516,382502564.1931496,-39557681.966748275,-153528610.67406785,197509718.98165047,158542879.05198362,158542879.05198362,382502564.1931496,294314084.22380656,1,3,5,BR,HN,LA,23.250934761580616,84.03855429163735,4.81247083337275
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,205980263.35238224,10056509.749063319,106775507.30876365,206225610.14347795,128212171.51583059,-82228878.8932833,294571464.47909456,152315296.1749115,152315296.1749115,341896809.42628634,233479238.5815586,1,3,7,BR,HN,NL,57.78936556983186,-44.384844965350304,5.9809600246741965
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,437199248.7157863,57816760.904994056,345338214.43170494,441005624.5890671,-103007408.71849284,-129989265.70222189,56009488.878470734,165854561.1332455,165854561.1332455,441005624.5890671,316252331.71619964,1,3,8,BR,HN,OV,20.205638700154545,103.75580058849313,3.1345258322984364
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,398851576.1572447,100175127.46823263,217224760.46491134,411239146.92839617,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,184077284.8573448,411239146.92839617,312404413.7373424,1,3,9,BR,HN,PT,19.333130701059225,83.50674520596601,2.5264616893242575
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-334192426.8339655,72172364.12020169,-401346441.23530525,341896809.42628634,-37291399.118587054,351820993.3848328,-209714752.15250856,353791831.21506965,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,341896809.42628634,563711901.5025259,419800180.71462727,1,3,10,BR,HN,SC,33.325469252283106,78.49534840820263,3.792466512003433
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,106658632.03864016,202747955.6700457,-153711344.4410785,229091242.3396775,-67100805.37590836,-49218890.80963194,-43798434.829247,83216688.79873799,-39557681.966748275,-153528610.67406785,197509718.98165047,158542879.05198362,83216688.79873799,229091242.3396775,156950270.0634664,1,4,5,BR,KP,LA,30.274420778920152,99.16313841175683,6.133818536078125
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,106658632.03864016,202747955.6700457,-153711344.4410785,229091242.3396775,-234870755.32430252,-120518240.75295423,-140860570.1967662,263986586.89561373,128212171.51583059,-82228878.8932833,294571464.47909456,152315296.1749115,152315296.1749115,263986586.89561373,215131041.8034009,1,4,7,BR,KP,NL,73.67603170119466,-4.271340077050446,7.0137258780047045
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,106658632.03864016,202747955.6700457,-153711344.4410785,229091242.3396775,-3651474.7845794745,-72757950.40782425,97701935.94502555,72849520.35291539,-103007408.71849284,-129989265.70222189,56009488.878470734,165854561.1332455,72849520.35291539,229091242.3396775,155931774.6086128,1,4,8,BR,KP,OV,55.192627379100614,152.66402533472098,8.241899404501586
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,106658632.03864016,202747955.6700457,-153711344.4410785,229091242.3396775,-41999872.59145385,-30399782.80289865,-30411258.757853612,51847238.03792994,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,51847238.03792994,229091242.3396775,155005255.07831743,1,4,9,BR,KP,PT,49.26586563043899,129.7433665564522,6.1386979214941
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,106658632.03864016,202747955.6700457,-153711344.4410785,229091242.3396775,-478143965.2352581,221244678.35211697,-457349623.8558924,526849939.91650736,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,229091242.3396775,563711901.5025259,439884361.25290364,1,4,10,BR,KP,SC,38.296590394293005,88.85827269603534,4.076327448923005
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,39557681.966748275,153528610.67406785,-197509718.98165047,158542879.05198362,-167770146.8956278,-71299474.5431101,-97061858.0338004,182292175.53012016,128212171.51583059,-82228878.8932833,294571464.47909456,152315296.1749115,152315296.1749115,182292175.53012016,164383450.25233844,1,5,7,BR,LA,NL,42.542593174344276,-18.938673437888816,8.139874807946963
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,39557681.966748275,153528610.67406785,-197509718.98165047,158542879.05198362,63449377.063234724,-23539178.169005748,141500254.21601886,67675079.30238968,-103007408.71849284,-129989265.70222189,56009488.878470734,165854561.1332455,67675079.30238968,165854561.1332455,130690839.82920627,1,5,8,BR,LA,OV,68.3304700256012,4.865890828510231,15.081033823974968
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,39557681.966748275,153528610.67406785,-197509718.98165047,158542879.05198362,25100900.629762176,18819112.02609405,13387215.259930478,31372188.15887526,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,31372188.15887526,184077284.8573448,124664117.3560679,1,5,9,BR,LA,PT,68.01594626473477,-15.666976261272893,13.906343846716982
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,39557681.966748275,153528610.67406785,-197509718.98165047,158542879.05198362,-411043212.11148334,270463685.7229444,-413550590.14521056,492043826.8261939,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,158542879.05198362,563711901.5025259,404766202.46023446,1,5,10,BR,LA,SC,62.256295376739395,-8.81290401272534,12.094812825777003
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-128212171.51583059,82228878.8932833,-294571464.47909456,152315296.1749115,231219130.05981603,47760278.286561474,238562530.2673742,236100254.73859173,-103007408.71849284,-129989265.70222189,56009488.878470734,165854561.1332455,152315296.1749115,236100254.73859173,184756704.01558292,1,7,8,BR,NL,OV,20.76804028037696,112.80610533319275,2.778662077207065
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-128212171.51583059,82228878.8932833,-294571464.47909456,152315296.1749115,192870943.0221212,90118540.34662932,110449317.46881506,212886241.86745694,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,152315296.1749115,212886241.86745694,183092940.9665711,1,7,9,BR,NL,PT,21.756215058385695,114.64842243088525,2.209791924576964
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,-128212171.51583059,82228878.8932833,-294571464.47909456,152315296.1749115,-243272309.57805663,341762694.0223418,-316489664.60032475,419503463.1953002,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,152315296.1749115,563711901.5025259,378510220.29091257,1,7,10,BR,NL,SC,78.1851521978054,10.807325929545323,6.0873661075850665
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,103007408.71849284,129989265.70222189,-56009488.878470734,165854561.1332455,-38348355.85343897,42358410.775674246,-128113076.13368069,57138702.82131668,-64658763.46712249,-172347588.05203736,184122468.55084133,184077284.8573448,57138702.82131668,184077284.8573448,135690182.93730232,1,8,9,BR,OV,PT,65.75783093428848,-24.42924645462653,10.086494680120348
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,103007408.71849284,129989265.70222189,-56009488.878470734,165854561.1332455,-474492050.56541747,294002805.61244583,-555051616.092566,558193833.5003033,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,165854561.1332455,563711901.5025259,429253432.0453582,1,8,10,BR,OV,SC,47.23585319321134,-27.914189347807095,6.561827445982219
2016-12-24 09:42:14.998856,15.927355435376404,43215500000.0,1,0,3,3,64658763.46712249,172347588.05203736,-184122468.55084133,184077284.8573448,-436143927.8491024,251644467.18447572,-426938258.58590245,503533974.68711257,371485903.93670094,-423992135.6250912,611060067.97803,563711901.5025259,184077284.8573448,563711901.5025259,417107720.34899443,1,9,10,BR,PT,SC,43.74305046569291,-8.772713437740872,4.867759767059645
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,10030686.39987963,223169055.91788775,-251644621.95963565,223394364.7206304,65133514.00276244,-20818380.481372364,81983014.17765158,68379672.50737046,-75164748.3691904,-202351391.45660302,169661280.5334922,215860661.12616977,68379672.50737046,223394364.7206304,169211566.1180569,1,2,4,BR,FD,KP,21.121976960225656,-116.6913034684385,4.013275130467475
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,10030686.39987963,223169055.91788775,-251644621.95963565,223394364.7206304,-8172931.484454142,-70240479.9369514,51294078.25612496,70714367.92351928,-1858436.5954953616,-152928735.97693,200350063.67308462,152940027.70393705,70714367.92351928,223394364.7206304,149016253.44936225,1,2,5,BR,FD,LA,34.17082159469925,26.752961790289167,7.22909573944517
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,10030686.39987963,223169055.91788775,-251644621.95963565,223394364.7206304,-189519086.37137356,-142292078.73657668,-13226474.899036929,236990547.84994334,179486923.8731943,-80877393.18533185,264871730.98586753,196867235.89748654,196867235.89748654,236990547.84994334,219084049.48935342,1,2,7,BR,FD,NL,17.55282504830827,-92.15876313383691,3.067211416479653
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,10030686.39987963,223169055.91788775,-251644621.95963565,223394364.7206304,79768113.43491392,-93196040.57246345,178198816.97295094,122672139.86618783,-89798903.88400233,-129973271.36638221,73445293.69658929,157977512.3504846,122672139.86618783,223394364.7206304,168014672.3124343,1,2,8,BR,FD,OV,45.30324714754736,21.868633111026384,7.588356963688524
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,10030686.39987963,223169055.91788775,-251644621.95963565,223394364.7206304,18702148.814967953,-51349044.13421178,59842152.00676025,54648830.76328748,-28733800.708905328,-171819631.7963609,191802330.09671104,174205674.9185173,54648830.76328748,223394364.7206304,150749623.4674784,1,2,9,BR,FD,PT,45.81623897470225,9.638418117044221,7.301056326515658
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,75164748.3691904,202351391.45660302,-169661280.5334922,215860661.12616977,-73306361.81629676,-49422163.46644075,-30689191.63281843,88410253.50289072,-1858436.5954953616,-152928735.97693,200350063.67308462,152940027.70393705,88410253.50289072,215860661.12616977,152403647.4443325,1,4,5,BR,KP,LA,18.519771362636543,80.90045940282367,3.585858147238826
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,75164748.3691904,202351391.45660302,-169661280.5334922,215860661.12616977,-254651838.32880694,-121473718.30463108,-95210417.49178088,282140785.78432024,179486923.8731943,-80877393.18533185,264871730.98586753,196867235.89748654,196867235.89748654,282140785.78432024,231622894.26932552,1,4,7,BR,KP,NL,16.579194493318507,16.484006926747902,2.526913054839098
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,75164748.3691904,202351391.45660302,-169661280.5334922,215860661.12616977,14634236.038567575,-72377824.10447866,96215995.1110316,73842469.3962178,-89798903.88400233,-129973271.36638221,73445293.69658929,157977512.3504846,73842469.3962178,215860661.12616977,149226880.95762405,1,4,8,BR,KP,OV,36.70946525597622,137.95378257199872,5.281316255392285
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,75164748.3691904,202351391.45660302,-169661280.5334922,215860661.12616977,-46431151.48748063,-30530583.661009893,-22141101.9342016,55569491.33414215,-28733800.708905328,-171819631.7963609,191802330.09671104,174205674.9185173,55569491.33414215,215860661.12616977,148545275.79294306,1,4,9,BR,KP,PT,30.801955649031758,119.15506744238684,4.08908328973807
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,1858436.5954953616,152928735.97693,-200350063.67308462,152940027.70393705,-181345507.94334614,-72051430.79545808,-64521179.28049147,195134830.13266212,179486923.8731943,-80877393.18533185,264871730.98586753,196867235.89748654,152940027.70393705,196867235.89748654,181647364.57802856,1,5,7,BR,LA,NL,17.02454191278225,4.551590325268926,3.099518347145878
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,1858436.5954953616,152928735.97693,-200350063.67308462,152940027.70393705,87940588.78049491,-22955540.634773243,126905194.74927099,90887314.85138525,-89798903.88400233,-129973271.36638221,73445293.69658929,157977512.3504846,90887314.85138525,157977512.3504846,133934951.63526897,1,5,8,BR,LA,OV,72.82163732509026,-5.042307614899144,12.483055116853146
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,1858436.5954953616,152928735.97693,-200350063.67308462,152940027.70393705,26875138.317081884,18891625.80430412,8548166.725322416,32850670.99911556,-28733800.708905328,-171819631.7963609,191802330.09671104,174205674.9185173,32850670.99911556,174205674.9185173,119998791.20718996,1,5,9,BR,LA,PT,101.862859823113,-24.95601762034947,16.65430899726804
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,-179486923.8731943,80877393.18533185,-264871730.98586753,196867235.89748654,269286108.0047961,49095938.25633815,191426275.11421213,273725079.4458572,-89798903.88400233,-129973271.36638221,73445293.69658929,157977512.3504846,157977512.3504846,273725079.4458572,209523275.89794278,1,7,8,BR,NL,OV,25.828746541130023,102.12899030299286,3.1944799234516585
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,-179486923.8731943,80877393.18533185,-264871730.98586753,196867235.89748654,208220642.4329097,90943006.61917442,73069568.44350001,227214582.2523476,-28733800.708905328,-171819631.7963609,191802330.09671104,174205674.9185173,174205674.9185173,227214582.2523476,199429164.35611716,1,7,9,BR,NL,PT,22.249952558501004,88.87149348695075,2.485202868213477
2016-12-24 10:24:14.998856,16.629271964457132,43007500000.0,1,0,0,0,89798903.88400233,129973271.36638221,-73445293.69658929,157977512.3504846,-61065338.57065283,41847152.43917508,-118357100.965709,74028101.02937949,-28733800.708905328,-171819631.7963609,191802330.09671104,174205674.9185173,74028101.02937949,174205674.9185173,135403762.76612714,1,8,9,BR,OV,PT,92.81427209836012,-10.377020379048972,9.311871598951509
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,10049344.887631543,223584181.7557865,-252112716.3561193,223809909.66459715,65254671.50134341,-20857105.597654633,82135514.11682992,68506868.31741731,-75304565.37481815,-202727793.5101176,169976874.3820693,216262192.3216611,68506868.31741731,223809909.66459715,169526323.43455854,1,2,4,BR,FD,KP,23.210449739043558,-120.2699885239673,4.198899235103453
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,10049344.887631543,223584181.7557865,-252112716.3561193,223809909.66459715,-8188134.286727148,-70371137.11058287,51389492.457380325,70845906.59546909,-1861893.5489950913,-153213204.93881235,200722742.97538877,153224517.6700201,70845906.59546909,223809909.66459715,149293444.64336213,1,2,5,BR,FD,LA,29.886575010030814,30.175437790661917,5.971151841965394
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,10049344.887631543,223584181.7557865,-252112716.3561193,223809909.66459715,-189871618.53226897,-142556762.0197,-13251078.002958873,237431383.60714835,179820794.80058733,-81027836.5139333,265364429.66583893,197233436.65018776,197233436.65018776,237431383.60714835,219491576.64064443,1,2,7,BR,FD,NL,16.116242120080397,-80.30182400271151,3.020090059393998
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,10049344.887631543,223584181.7557865,-252112716.3561193,223809909.66459715,79916493.34713373,-93369398.31810774,178530291.84030747,122900327.30301383,-89965942.47752021,-130215039.93487167,73581912.27464491,158271372.74664897,122900327.30301383,223809909.66459715,168327203.23808664,1,2,8,BR,FD,OV,43.94708781741376,6.294868172878015,7.2131225969146735
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,10049344.887631543,223584181.7557865,-252112716.3561193,223809909.66459715,18736937.44265376,-51444560.579732604,59953466.827676155,54750485.27612973,-28787249.620297816,-172139240.48190898,192159109.41212666,174529721.97992474,54750485.27612973,223809909.66459715,151030038.97355053,1,2,9,BR,FD,PT,52.36269543078179,14.810391778515207,7.233300311970088
2016-12-24 10:24:14.998856,16.629271964457132,43087500000.0,1,0,1,1,75304565.37481815,202727793.5101176,-169976874.3820693,216262192.3216611,-73442721.96151105,-49514095.64285917,-30746277.846400376,88574709.01135392,-1861893.5489950913,-153213204.93881235,200722742.97538877,153224517.6700201,88574709.01135392,216262192.3216611,152687139.6676784,1,4,5,BR,KP,LA,16.442027838014088,88.97639830194859,3.3837548472819683
